ALJARAFE_O3_AT_IN,ALJARAFE_PM10_AT_IN,ALJARAFE_NO2_AT_IN,ALJARAFE_TMP_Media_AT_IN,ALJARAFE_VV_AT_IN
25.6288,57.5739,22.7522,8.22753,14.6196
62.6129,23.4865,13.7109,14.0785,52.0477
88.2275,56.8726,11.4232,39.6302,8.365
92.939,14.3146,0.96523,24.2309,5.09991
73.1877,27.7541,7.76475,26.5943,24.2953
23.2081,46.6477,29.2119,12.6722,2.50837
62.5596,32.1,6.48803,18.7249,3.10249
85.6677,19.72,17.7293,23.4066,4.87583
35.5638,74.4285,9.82577,18.5568,7.6071
74.1951,18.3909,2.36103,19.6413,9.92419
37.3899,10.3216,20.1504,11.5416,-3.85885
59.3452,93.7807,39.4046,29.9907,44.8637
51.9876,52.0175,19.572,15.8099,1.64044
50.3444,8.7102,25.697,21.9114,9.66742
74.8714,29.4261,46.0979,25.8293,9.57757
19.9537,78.4649,25.891,18.9265,9.80451
121.523,13.9917,3.27218,29.3803,15.1164
46.8589,10.8093,10.2578,14.2099,6.33995
49.2662,16.3153,23.4975,14.5608,1.02579
56.2627,72.6009,54.3167,39.1303,7.44355
43.5468,14.5746,23.5772,30.1298,4.6615
91.7768,26.2346,5.49228,23.1637,6.47944
111.59,11.9155,16.1329,37.288,-4.59847
55.7617,83.0763,24.758,30.1678,12.6711
62.6098,24.6575,13.0075,29.116,48.2699
49.8581,13.0048,21.4638,30.4596,18.3715
82.2347,8.95434,5.37563,14.0547,1.38785
67.2742,24.8822,23.9584,24.0796,2.32456
38.6496,18.1246,5.74421,6.70931,0.566119
40.5216,45.9789,30.2384,11.5579,3.38254
72.7233,40.7787,10.0961,24.174,16.2936
87.6156,8.71801,14.1503,16.6972,8.70051
90.7692,8.67504,13.0024,24.3235,10.6699
41.2495,45.449,31.7555,34.9664,25.5934
99.8767,30.6582,5.13523,20.7124,13.4058
57.3331,55.6848,23.3969,14.819,12.5408
84.1146,8.21402,4.96434,21.0369,12.1432
26.4674,5.97067,18.9323,9.83937,2.58462
26.7616,22.0054,16.7219,12.9293,2.30096
40.4521,41.2711,32.6059,30.8371,3.53625
115.693,17.9411,4.3646,18.741,16.5858
148.677,61.4979,7.28271,34.5197,16.1094
62.9948,6.24949,16.2668,16.9029,5.76206
43.8338,84.1244,15.7096,15.3077,15.4322
45.4092,13.1907,11.8661,28.9459,12.2473
135.965,8.81404,11.2287,28.8391,24.8774
86.7814,5.38792,11.7124,27.5275,8.07252
35.6845,18.4599,18.2568,24.6546,0.563293
61.6503,16.6384,12.1947,27.1567,3.47962
9.34634,56.4694,81.9507,30.0448,2.55794
63.9022,41.2669,17.2965,29.4161,40.2066
86.2267,12.7895,3.8558,16.9663,3.72893
56.5833,33.0827,10.7599,19.7584,5.69685
27.2619,109.094,33.3417,19.0952,1.56002
40.5601,31.0314,12.656,10.2283,3.13983
31.1823,25.6335,19.0839,6.93072,0.257607
27.6554,5.0161,25.8567,14.1453,-1.1311
45.3777,22.8269,33.492,22.3796,14.2789
105.315,16.263,3.42925,26.2928,18.8717
64.4682,21.3413,4.23671,13.1878,9.63801
125.035,138.096,17.2727,36.4371,14.3287
96.7673,30.8586,6.92882,16.1476,17.7905
66.2848,17.0284,16.5701,20.3305,17.0118
75.3152,10.8078,31.0103,15.1962,4.69883
66.6745,35.9971,22.3977,18.6311,13.1957
96.1887,19.3909,2.41437,39.2344,6.00091
49.4767,73.1727,35.9245,16.7854,2.58711
60.9888,17.1675,8.70531,5.71926,-0.514406
27.756,42.4362,26.54,15.5208,9.17579
25.8014,42.3588,15.1934,22.0016,-3.9987
89.904,12.6605,21.8329,31.095,12.8405
84.3543,43.0891,10.321,27.8445,11.5962
102.086,17.4106,8.46366,22.3865,5.00557
15.4541,84.1675,52.0813,11.1865,12.5135
24.4388,55.8551,38.2141,5.93954,4.8903
21.6633,13.5155,21.86,18.4985,2.00948
71.1615,3.17169,8.55374,19.813,-0.866636
55.9245,30.8752,13.372,11.8488,13.5161
57.9132,2.14226,1.39782,6.377,12.1422
71.9813,17.3117,17.7195,18.8412,14.7784
67.2992,27.5946,13.8782,20.3843,8.50127
39.8809,24.6691,11.5499,10.6918,7.44573
33.3333,22.8422,21.3419,14.8219,0.69662
116.482,19.7176,2.86325,35.52,39.2259
38.5729,32.8125,8.84552,5.55956,15.8114
33.3815,34.4788,31.0725,23.1068,6.13917
81.4274,28.6844,10.0624,20.5396,12.2664
60.8627,66.4502,19.8679,20.0344,5.08259
24.6789,70.4715,25.6158,17.6617,5.80988
93.6941,56.1112,2.24904,27.2524,1.89146
68.7631,26.1124,19.5652,31.9221,0.674281
30.8481,22.8877,14.6378,21.8018,2.05285
28.8516,8.56004,24.8389,14.5165,8.58716
52.1454,34.3174,16.5974,20.5121,6.52533
79.9576,6.2187,24.2584,31.0927,9.31515
72.5579,16.8839,12.2759,21.0453,5.66542
62.6613,34.3958,2.42125,19.5887,-2.40696
64.4986,12.7009,9.68559,15.5667,16.3456
91.284,28.4161,-0.66758,13.1836,42.3114
68.4968,43.513,19.395,29.5929,9.54862
81.32,8.00182,5.01853,25.7021,0.977744
60.4016,80.4686,13.5092,28.9605,0.778137
45.7318,60.557,36.8612,34.444,4.95254
60.3951,7.40417,8.2681,15.7205,2.90074
59.778,93.6347,12.8631,28.235,20.0734
53.2682,25.5148,9.46125,14.5762,26.4904
65.9307,16.6719,6.30414,28.1592,9.7917
54.3209,72.6076,33.0375,18.4614,19.8073
31.3872,39.237,54.1934,24.7033,21.8208
82.3115,30.0885,14.1817,22.5724,29.4149
64.319,47.3283,33.385,24.8495,16.7394
58.0675,28.4442,12.6835,25.3017,8.12689
92.3867,13.1966,16.985,11.0628,42.0696
49.8385,67.7915,22.4841,22.1072,-0.103198
84.6385,53.9874,-1.6416,25.751,7.88562
70.0461,10.5674,12.3892,29.8886,20.0185
31.0309,18.5071,40.643,26.1972,5.22114
42.1312,15.0117,21.4523,21.9833,12.1616
133.965,33.8707,4.64205,43.8099,12.3607
44.6469,8.48697,15.462,22.9462,11.3178
64.9746,10.4724,16.3331,21.6908,3.32598
46.8399,93.2627,19.4449,18.5944,9.07558
97.6471,3.81418,15.4589,13.3282,0.642578
103.443,17.9721,7.90837,39.6098,11.461
95.9676,21.4347,36.1405,26.3343,12.459
38.0455,19.3769,4.24026,13.8646,12.0185
79.5815,82.0425,29.7381,28.572,12.6112
103.389,29.1251,-2.25129,25.9282,-1.38741
42.0919,73.2793,12.6969,12.9522,-0.129258
56.9704,18.6066,34.0299,19.917,15.751
106.928,19.7768,8.53218,31.3254,9.03847
41.5645,51.3247,32.6181,12.4518,-1.08807
39.2292,82.6885,27.6581,20.3662,4.50084
48.4195,10.9438,14.1104,12.6533,23.27
68.7217,46.0251,12.2394,31.0691,-3.33257
80.6096,18.8221,11.0843,24.8076,13.3399
51.1635,60.7667,14.0324,15.6683,7.37745
41.559,25.7928,26.5829,18.1031,-0.358693
68.1725,53.2506,21.4568,27.4842,1.56299
104.526,12.8084,1.05322,27.4805,7.28961
31.3687,16.1567,17.7344,18.0828,9.58335
49.821,8.44033,24.6567,25.4314,2.69497
16.2041,120.115,47.1256,18.7317,5.46894
83.2561,26.966,7.23293,30.0794,11.4159
81.7489,72.7424,10.4352,31.8515,9.14035
46.5861,31.612,27.6201,30.4032,5.20586
61.8211,2.13619,3.83956,13.9122,11.1645
131.632,10.2458,7.28638,25.3944,4.01337
46.5003,53.4532,41.235,31.3273,4.31723
53.2545,99.8777,10.0207,17.636,15.5239
81.2961,8.19063,37.3499,20.4535,1.27745
76.4275,64.8829,11.6926,37.5959,8.98783
57.553,4.88316,10.4233,9.8116,8.00834
65.948,21.0838,9.58489,24.2211,8.75618
85.2441,84.3842,26.5464,25.1613,17.7947
111.172,44.4232,5.19104,26.8541,4.08677
114.181,21.1999,3.54091,21.2863,19.9834
105.129,44.2297,-0.470489,34.5262,2.84031
96.7261,23.0927,0.915228,29.1918,10.055
105.242,50.9073,32.4457,29.2091,2.7566
84.4746,11.3899,11.9282,13.0893,7.17163
70.4443,8.28029,5.21299,16.9701,6.18973
104.515,8.98464,14.7396,30.6415,-0.244439
55.0079,4.0584,12.2065,11.1869,15.188
59.92,20.2509,20.4239,12.0549,10.4406
78.8723,27.0221,34.797,27.7842,14.7652
45.3001,63.052,9.71506,13.773,5.97981
84.2857,25.7089,15.5902,21.8261,-1.09045
61.9739,32.9678,14.1141,18.343,5.77164
84.4153,22.6242,26.8091,16.5376,15.6147
56.8906,16.6314,8.35201,20.7447,5.28335
68.7153,30.2362,16.961,26.3272,17.6015
62.7678,40.0143,26.9578,30.0003,9.6103
101.923,19.6232,12.1057,35.6157,10.4625
70.5619,8.40817,1.08838,26.5563,17.6743
57.2042,12.7001,9.26999,12.3432,6.55686
75.3423,13.3116,23.2666,22.2893,15.9497
88.337,13.0731,-3.37716,27.1383,8.00485
107.392,10.2907,7.49588,11.8055,-3.66998
13.7588,4.63007,10.8384,3.24417,3.50095
41.1603,23.1278,23.6286,14.1324,16.2838
49.294,62.6751,20.1144,18.9194,4.02744
38.8149,11.7009,15.7833,20.7886,10.1841
25.3366,68.3497,25.0397,13.8603,1.25558
68.6817,21.3294,19.4427,24.4698,11.5373
25.1532,15.2403,49.0134,16.8792,18.0638
34.3348,178.191,13.8416,28.4742,43.2438
14.072,50.1244,64.6529,9.56047,6.47938
60.5175,57.208,14.1818,29.3706,-3.38839
47.8334,17.5257,14.686,19.8686,8.72582
43.2351,31.8601,43.2515,23.0998,7.39626
95.7877,15.5131,10.3635,21.7542,-4.33402
52.7786,6.06812,11.6679,8.90862,5.50184
19.1602,45.1234,50.3764,18.6398,3.30734
143.989,22.4863,7.26093,21.0152,12.3686
36.5445,29.7451,28.1376,18.9023,3.43223
41.306,42.7585,10.8821,11.2242,17.6016
50.1104,16.192,25.294,18.0215,13.4556
28.4792,47.0317,0.515037,6.77822,14.7047
19.5325,43.4048,53.5215,9.97441,9.50229
2.20318,26.4488,41.2592,1.07726,-0.100413
84.3626,13.166,7.73994,28.9896,16.9759
25.8432,57.5093,68.5603,21.4632,8.77962
79.9422,9.96304,14.078,24.9699,9.43463
31.9616,30.2982,17.7727,16.7049,17.4561
87.3685,81.8593,11.431,29.3865,16.751
46.385,43.9554,43.3662,16.7894,5.68119
131.941,53.6276,6.92191,39.0321,13.6318
27.2059,45.2551,32.7505,15.2738,-0.894235
95.9957,54.9477,17.2737,42.6333,9.82507
52.3208,26.9679,27.7491,15.7712,5.02207
53.86,6.57969,18.1889,22.5359,10.3871
78.8596,43.3407,23.1041,21.2285,9.25142
112.325,79.2812,14.5025,42.9553,8.3212
48.9506,38.2402,16.6175,19.6865,10.8821
11.3481,90.5031,47.8279,21.4871,7.0391
47.8552,16.7068,18.4055,23.9027,28.2306
54.0753,27.2932,0.634258,12.9054,3.70763
19.1925,48.0773,22.0368,9.37701,4.0792
118.282,15.3181,1.49398,26.4284,6.78349
47.5677,4.4983,13.0124,18.715,17.5621
53.9399,10.9019,15.2005,17.5029,1.03066
52.8245,86.7001,9.6043,26.091,17.2574
4.68442,19.3617,17.9276,7.58416,-0.896548
17.2727,95.2612,26.1174,12.5848,7.58281
37.6957,10.6592,23.625,8.67709,2.35048
16.5017,55.0012,47.9454,22.9009,11.8151
9.38604,20.9098,28.0485,16.231,-0.794004
29.2178,26.3137,24.0265,14.0689,1.21434
67.3664,1.96866,8.9383,12.3745,6.92972
31.0603,36.7821,54.0506,15.1623,27.4701
69.2377,10.6782,7.96285,14.848,6.9115
33.8595,34.0876,24.1733,9.05684,1.90648
110.043,0.673063,1.47522,27.4787,15.3576
9.68337,26.793,47.7018,11.2555,0.387895
40.8975,43.5763,17.7765,23.2625,0.328688
27.2777,16.4371,61.6957,14.424,4.06189
89.2581,46.5808,1.44895,19.2731,18.5453
51.1726,59.4069,38.8506,13.0062,2.05075
42.6299,55.2175,31.1916,6.51671,6.51415
21.9023,45.1722,27.0578,23.8104,23.8537
76.1674,53.7403,13.3486,27.5664,12.4556
63.5591,33.6328,6.22386,16.5374,6.09258
11.6667,52.9224,36.8348,6.83176,-1.41188
13.6302,34.6935,30.8885,18.3842,-0.525021
59.4628,7.07442,2.11421,34.711,18.2062
66.5318,24.6696,8.35405,29.6387,-0.437888
80.9763,29.5149,5.8641,29.055,29.2928
92.1321,47.4128,2.60637,23.4529,11.6512
60.3776,41.2572,11.2657,36.5776,8.31237
27.1688,19.4944,13.8973,16.5999,17.9568
19.0971,12.7575,24.7791,12.5566,6.23857
113.775,4.98036,1.74641,17.0279,9.27815
18.2431,31.4455,29.6824,10.0263,8.32964
70.4542,28.5202,9.81548,25.0427,14.1502
90.28,74.0603,21.5638,24.5942,11.337
87.2723,0.78445,15.9511,22.6846,7.91127
36.9321,48.7044,12.1295,6.16649,-1.37607
90.804,67.6739,29.6468,15.7799,14.3798
19.3488,33.5771,32.6953,23.4225,1.04111
83.9267,41.2061,10.874,25.4926,4.17635
64.7305,69.9107,13.4883,19.695,23.7153
69.2037,23.2519,17.1821,19.4822,11.8806
69.7996,38.8804,8.72632,26.9077,8.46391
38.8336,13.8672,34.8057,18.7168,-3.71732
33.2781,10.7846,11.1704,11.4252,1.71217
93.0935,64.4743,14.8272,27.1517,11.667
13.0977,17.2432,19.5735,10.3903,14.2909
53.7687,13.744,4.5534,9.68432,5.71779
52.5733,50.8266,41.9519,10.5818,3.61823
66.5993,22.0299,17.8119,22.1395,8.2032
63.2333,30.5721,6.92055,9.63829,9.9692
77.6699,89.5064,10.2278,18.8112,5.09391
-0.206844,34.3571,77.1258,17.4896,3.05975
62.1401,10.9981,8.3971,16.3859,11.2977
78.3831,36.8658,53.1124,28.7012,19.8863
26.7459,43.2406,25.8983,13.5287,1.17285
131.053,14.2706,24.7488,36.0136,19.5739
64.6977,18.7368,2.15512,20.4115,29.8373
26.8775,14.3757,16.4782,11.9934,2.01635
111.932,14.3538,17.4772,20.1571,4.52674
13.4321,13.4739,33.0827,4.73687,4.50593
83.1631,86.9239,3.95416,20.9912,10.4713
44.8322,20.618,21.498,25.3464,11.9904
114.363,9.61548,11.4215,18.6922,7.70321
109.381,21.9493,14.097,17.2197,16.3763
44.762,32.761,16.1022,17.2732,2.17829
100.929,44.9415,18.6395,21.7051,0.265085
48.7219,84.1436,49.7668,25.3433,9.85486
67.542,83.175,16.6236,25.3936,7.23798
80.9552,55.7931,19.8478,39.1561,2.28729
47.6619,62.574,43.3229,22.987,13.4343
49.7452,77.8219,21.1915,28.5284,16.8743
123.989,58.351,1.48077,25.0542,-0.57323
35.9299,15.9701,18.3176,25.5955,1.1089
47.3213,74.9137,20.284,16.5318,32.6261
109.292,23.3454,4.81268,27.4525,1.71228
61.5608,132.622,41.8175,26.2371,0.719162
55.8995,49.5813,13.2542,18.9012,4.26648
31.6978,69.3446,40.0627,26.2101,2.46625
51.0109,35.7937,18.7964,16.7476,6.2653
122.111,39.1344,9.16952,29.8754,23.5772
92.8024,81.3768,46.7409,17.859,5.60831
93.2839,16.0817,-0.501381,27.2824,5.49833
31.6708,21.8461,23.671,16.0623,3.78855
83.7883,39.7912,6.24513,12.7991,21.4152
42.973,12.4641,22.7557,21.9607,3.76124
32.1784,26.9875,83.5997,15.1901,-2.27982
78.3968,14.6409,21.9789,24.4047,7.39655
58.2189,23.6493,26.0775,18.7467,1.23343
106.385,16.3318,0.745614,13.6288,5.48119
39.4618,46.8724,2.29403,16.1741,6.19329
33.3415,31.7078,28.5441,9.02316,6.05325
50.5212,50.1609,39.6239,16.1758,6.21035
85.4983,44.9826,22.3446,21.4619,4.22153
60.6556,1.95227,5.20181,17.0951,6.61486
70.9343,30.5624,16.4148,28.2043,29.5151
36.4522,55.6247,14.4278,23.2237,15.9048
78.5555,44.1349,26.2143,23.6124,12.3969
30.5237,80.309,47.7957,21.1433,3.07065
42.678,24.2179,30.8426,11.8257,0.657445
79.5318,29.7395,4.47787,20.3101,3.63204
101.489,14.6014,2.09926,27.9399,6.5439
96.9762,12.148,14.4954,18.3839,5.64548
90.7978,46.5095,8.34001,20.2466,6.81685
60.2994,22.9044,3.65728,15.5578,11.0143
49.5675,52.5884,12.5821,31.0371,-1.73633
124.479,43.7919,12.8335,27.3341,17.9494
80.0861,48.6609,26.3804,24.1903,18.2916
109.098,37.0565,5.96285,26.5123,35.9511
35.5247,27.3576,26.4191,21.4378,4.30945
29.7376,19.8439,25.7721,16.6729,8.50267
16.6558,25.4352,23.1527,18.4798,9.66831
71.8864,10.8508,1.53197,9.96359,3.958
44.0766,55.7463,15.8057,13.6455,6.32555
40.0943,13.8027,9.67709,22.7414,-3.23925
94.5493,29.293,12.0098,33.8777,2.11671
89.4162,55.4022,11.8021,38.4079,40.3938
73.7977,27.8426,19.632,10.0805,6.27312
58.8389,44.6094,17.1226,16.6638,2.86903
110.96,36.0297,5.8949,30.7765,34.2663
82.9252,27.5391,16.23,19.2747,6.17819
94.529,94.6914,1.64031,21.7243,8.23832
84.4506,38.2874,13.8751,31.0245,7.49661
117.724,92.9269,9.02953,27.1694,11.3333
57.3297,26.4814,21.601,38.6788,15.1786
43.9645,23.2105,13.8903,20.2958,4.57962
26.1095,80.4737,31.2364,16.2031,5.77836
36.1306,34.2642,18.9588,22.4664,12.8019
77.584,16.4553,1.90298,11.7448,5.86881
101.149,65.0188,4.18825,30.101,15.161
81.6215,23.9631,-1.19317,22.7839,4.81745
61.6213,33.8249,10.4165,19.2246,3.34873
53.5412,27.9284,9.96966,23.2788,4.57914
49.6968,70.4526,44.7442,10.9272,12.6797
75.6206,110.719,19.8671,16.0842,3.38608
74.2603,49.1808,10.5189,19.1123,-1.41909
72.3899,32.0572,19.4153,22.3804,10.4497
55.8466,45.5016,28.6793,29.8133,2.38166
52.671,34.9374,36.5052,29.8823,-4.19177
18.0644,87.612,52.1996,12.6938,12.4096
16.9734,17.0182,32.3173,2.47779,-1.42688
24.0085,7.26465,19.4494,17.4046,8.62493
61.767,11.7935,9.95263,27.2807,5.4632
81.0885,42.5789,1.22394,33.862,11.9828
79.6903,15.8602,7.07426,26.2974,17.7746
103.288,9.02637,16.7724,34.5926,19.6041
130.517,7.5727,8.09049,25.6011,6.75296
98.277,66.9221,4.01652,38.1282,0.408643
36.6173,60.6002,52.8682,27.1771,2.35567
49.1273,16.1894,19.3155,8.33439,12.3711
61.2144,82.6963,3.10689,30.6471,11.444
22.0997,15.4089,19.8235,4.10421,2.68059
52.8992,13.2658,25.2187,22.8945,14.8443
31.7279,34.4319,46.98,13.7269,10.394
43.4151,24.7019,56.2487,24.6222,-2.78286
102.569,30.0393,4.77069,35.5742,15.1996
76.4514,15.0887,-2.75075,28.2821,3.56625
82.1886,19.1525,11.1479,26.6253,15.7785
24.9868,42.2625,27.6007,2.87823,2.84777
29.3562,123.171,29.9871,14.9588,8.79019
78.9892,12.2843,3.25551,14.9217,6.84574
84.1148,20.7394,29.9074,21.8497,1.16631
99.7413,99.0058,6.07938,27.7172,5.51122
68.2685,7.61227,24.3065,14.6493,5.32393
80.5395,30.8897,21.6699,32.1795,5.42259
69.4987,33.3223,9.69358,24.7641,4.28722
30.3824,58.094,33.4273,28.884,8.93093
65.398,9.94461,7.267,17.3338,4.90872
65.2455,3.40692,17.2963,24.1746,1.23569
23.1472,32.6383,5.97035,1.8693,6.8378
49.218,40.272,33.2677,19.6409,4.10814
82.9531,73.8806,14.0303,35.2253,10.9941
57.9574,10.1445,4.64153,9.11606,5.64277
110.573,24.5335,0.541826,30.5149,5.81808
44.9087,74.5204,12.9561,19.1278,3.10346
66.4689,10.2981,-1.50344,15.8772,7.01499
40.3953,46.349,10.9636,5.06805,6.29104
44.4824,67.6425,29.7573,29.1167,5.65264
82.8094,99.2051,11.1128,30.3934,18.3885
96.2393,18.4783,1.79124,22.446,8.96662
112.698,10.451,0.364599,16.196,2.8482
35.3951,41.5195,29.9696,17.477,1.9435
47.4168,31.8299,17.5673,7.52344,5.02518
89.6311,38.5849,34.5135,26.6277,7.53048
101.787,25.985,11.6291,22.3533,8.52079
16.4617,149.05,60.7594,11.1902,6.24009
77.8804,14.2407,2.74174,24.3254,11.2709
63.8452,41.0891,15.264,23.9825,10.4258
32.5009,81.2147,23.0764,20.5475,18.4455
28.1611,44.9432,36.5278,24.5672,5.04144
46.7364,20.2366,19.1096,16.9388,2.06274
29.2076,6.15573,29.647,3.59938,11.3292
152.08,26.2587,2.26399,21.5927,6.57724
57.7631,3.99725,12.661,20.371,7.91397
65.5398,20.6543,4.17474,31.1762,13.1108
113.709,21.0566,-1.06228,30.1843,7.46675
70.1795,10.5504,-0.504752,10.9391,17.1025
75.3612,34.4796,21.2135,27.6138,4.76252
56.7434,11.1393,30.2649,23.2388,9.827
45.6254,12.4899,24.6323,20.218,8.83499
38.329,35.726,15.285,14.8608,4.94014
136.272,59.8235,7.25637,33.9531,6.63277
40.9419,43.7656,39.8521,30.2769,3.15652
51.6218,44.7317,14.3888,14.0603,5.19371
26.649,18.7061,27.1593,7.92662,22.1774
61.8741,5.90863,28.2194,7.1718,8.06077
59.9503,11.4124,12.2905,12.2773,0.454639
106.532,16.4638,12.2427,35.982,7.77471
23.3004,12.5296,20.9148,15.2601,22.7607
100.667,62.0247,5.22002,26.4341,15.4628
55.2849,39.4078,25.6276,21.5525,11.1391
19.1651,67.3998,18.944,6.61078,-0.0915828
92.1068,29.4413,4.26596,15.9576,7.27057
46.5964,43.0789,34.1374,21.2006,7.6157
81.2982,9.25606,17.8145,9.6451,3.28341
75.0573,4.79232,24.2095,28.355,9.37204
145.289,14.4972,-0.46241,31.7297,2.29198
78.9426,97.804,7.01771,19.9017,11.9448
50.7886,35.6345,24.6576,22.84,-1.33333
39.5343,26.192,11.277,12.9579,10.7488
75.7045,88.4485,8.57615,30.3592,9.30239
103.691,37.3789,17.9881,21.233,13.9894
21.245,13.4865,33.0719,11.3527,9.01076
62.7012,18.8502,46.8006,21.3577,4.13766
100.473,23.0393,15.1064,30.8836,15.6375
60.741,24.3797,14.6089,15.7151,4.5429
133.268,21.1442,3.92495,23.8358,3.30678
30.2585,40.7513,29.9593,19.3652,4.73053
62.0958,11.1448,13.8157,18.4718,13.9147
121.982,18.1231,9.51092,25.758,17.0119
93.1405,34.3744,13.5856,23.7429,41.7089
98.6194,6.68208,8.66679,15.5475,10.244
44.3226,14.0693,22.9533,12.5691,20.8191
124.04,72.9237,13.3856,23.9506,2.27577
30.3584,48.2721,26.8393,17.0305,-3.53265
44.9389,13.9834,7.27751,26.6413,1.36714
105.317,31.5576,11.9931,29.4619,19.7699
39.0888,10.7536,19.2238,16.0312,-2.78325
70.3805,56.8562,22.7391,24.5144,15.385
32.8797,52.0826,23.9329,9.58138,8.23789
30.864,22.1186,38.9096,12.0236,9.1733
35.9029,70.122,48.6227,17.2446,1.41906
21.8933,91.8532,51.8807,6.13739,4.97572
18.0748,58.3701,89.3635,13.0307,16.6613
48.5954,51.0817,48.6732,12.0877,15.5255
29.0766,12.1242,18.5581,9.03075,6.85473
42.4433,42.3964,20.6618,19.4654,-0.323164
45.2574,96.0391,35.3286,14.8642,1.57882
32.4754,49.2486,40.1457,15.8992,4.37671
57.0277,39.2286,8.86961,4.73634,9.93615
23.3427,42.5565,32.9768,24.889,-2.74908
33.8192,20.0293,4.25902,18.0281,8.99206
31.8507,26.5626,35.4332,11.2433,4.25521
84.6255,63.8495,10.9519,37.0574,5.01199
46.6564,7.19371,23.4446,14.9141,0.235445
43.5878,50.1671,15.8588,6.14674,8.06462
20.5006,21.5504,25.4898,14.44,9.60966
33.7134,23.2248,15.3568,27.8917,8.62296
68.2693,9.94205,6.29067,9.71384,18.2602
108.973,160.644,10.4407,45.9613,1.01065
32.1772,76.8844,48.7147,17.6312,13.2445
71.7914,13.4054,10.9727,14.5718,13.9764
66.4498,24.9559,1.39021,29.273,2.31551
54.773,11.9539,5.89894,11.1587,5.2115
85.8197,4.49047,0.787829,20.1305,25.4587
116.996,23.6319,1.54854,31.0805,13.5961
136.046,7.01267,8.80627,24.2722,34.2412
73.129,7.06938,20.0519,16.6007,15.3674
27.1121,13.8779,23.5315,11.7052,4.65975
47.227,73.9945,19.063,13.7127,5.3494
100.231,39.2338,11.1152,33.5266,6.62243
57.028,43.7592,21.0659,16.1707,17.649
19.4397,-0.411878,33.7688,10.8085,7.78411
51.8212,21.3509,1.79821,8.7577,23.9532
52.4071,67.8918,1.3596,23.7339,7.1579
83.1759,60.5095,44.3757,24.351,14.9221
54.613,21.3185,13.323,7.70381,6.03108
7.94602,23.5065,59.5466,13.1569,6.82851
115.629,11.5329,17.6198,21.3121,9.30395
44.4688,41.2135,21.1308,22.0864,13.9973
86.3268,64.3851,3.12679,22.9598,6.1569
94.4626,10.109,3.52872,35.1019,8.02074
57.7841,18.3818,12.3816,30.4754,4.37952
73.7331,45.4173,20.402,18.9232,7.34307
31.67,3.21121,14.6233,12.5012,2.89732
79.8819,35.4185,17.2641,31.6737,5.38304
24.6739,31.7355,22.4678,18.6614,-0.0287851
50.1604,25.6634,11.1697,15.4859,3.079
60.7574,33.7514,11.4515,6.84291,8.31828
30.532,31.6123,19.1732,9.19181,4.78987
81.2825,47.408,15.3629,16.5503,3.67141
77.6559,17.3438,5.05601,19.7911,0.0351502
27.6902,12.1193,28.4396,3.64485,3.31776
75.9453,29.6147,20.5766,17.4314,7.93159
146.358,13.2765,2.43428,37.0515,7.84189
36.657,179.484,93.7518,26.4866,12.2739
85.3089,41.5096,9.00026,22.478,6.72527
92.1523,22.4198,27.0452,23.3776,15.5235
31.89,6.06605,5.71096,10.1717,6.41515
52.3299,57.7794,59.7252,18.8569,1.46048
135.017,17.4491,3.47099,27.5951,20.8171
33.9191,39.9079,29.6178,9.5186,-0.312436
103.565,4.20459,19.0695,18.6406,8.31387
35.7008,37.8096,21.4866,11.1947,-3.1021
99.8823,26.2078,5.02678,18.5457,2.60985
107.506,25.1914,6.34872,29.0562,-1.29295
26.769,57.1371,26.1322,17.1026,4.27432
36.0743,20.0346,5.40266,17.0457,16.0927
49.1127,9.57514,8.06299,4.76177,1.18096
36.436,9.73524,8.30739,5.12793,4.94797
128.35,41.9906,3.58017,35.0596,14.9106
103.3,5.8991,-5.04097,19.5385,12.002
77.9988,12.5596,12.3941,23.5984,11.5143
17.0415,52.1421,71.6118,12.2123,5.28489
103.804,8.98666,20.1227,43.7561,8.29534
50.1806,31.5953,32.149,13.5246,18.7148
50.7733,20.4136,30.4674,22.8173,3.20738
88.1794,13.7411,3.9111,22.4188,6.95791
84.2002,115.154,25.5374,28.5635,10.8637
69.6247,53.5212,21.9906,29.1399,23.2876
64.8269,60.7888,23.5116,19.3869,4.98623
63.7529,16.0113,8.37997,16.3925,26.1302
40.5008,12.1121,16.8424,13.9664,-2.20965
32.7335,9.05489,29.8555,13.2364,3.73331
93.5376,47.681,0.165084,27.1025,10.7234
11.9318,14.2984,25.9915,5.94674,15.4444
20.6699,43.481,38.6073,13.2845,4.1151
83.8002,0.0247639,1.30764,19.9836,2.77328
47.5693,45.7236,18.3515,27.3105,4.56358
33.4821,35.208,27.0752,14.3554,14.3491
16.8407,34.6628,33.3578,6.83797,-0.677075
21.1206,35.7738,35.3965,13.4981,0.650156
34.4818,28.5866,48.2962,9.21168,26.7222
145.049,36.8503,-0.442734,35.313,22.4368
51.8627,82.378,30.2569,18.5257,8.55079
68.8272,80.6142,7.2189,27.5538,-2.89573
90.4097,12.2174,7.20547,26.0062,-0.185338
87.7678,12.8519,6.22255,16.7152,26.6089
53.0708,38.817,20.1775,16.7624,0.331021
26.4399,66.4628,54.4681,13.1408,5.47814
140.076,95.1571,-2.81655,37.0361,9.44718
119.143,26.4209,8.768,24.1991,5.62962
76.4075,33.8263,11.1347,25.0013,25.1738
