ALJARAFE-O3-AT_IN,ALJARAFE-PM10-AT_IN,ALJARAFE-NO2-AT_IN,ALJARAFE-TMP Media-AT_IN,ALJARAFE-VV-AT_IN
82.1667,21,5.8333,21.8333,3.8333
77.3333,22,9.1667,21,3.3333
63.8333,25.6667,18.3333,20,2
51.6667,15,30.8333,20.3333,2.3333
58.6667,10.8333,29,21.6667,3.6667
70.1667,5,20.5,23.3333,3.8333
74.5,7.3333,19.8333,25,4
86.1667,5.3333,18.1667,28,3.6667
102.167,20.6667,14.1667,30.3333,3.5
112.5,12.1667,10,32.1667,3.5
122.833,16.5,7.6667,33.1667,4
129.833,14.8333,5.6667,34.1667,4.3333
132.167,12.5,5.1667,34.1667,5.1667
130.833,22.6667,5,33.8333,5.6667
120.5,43.3333,4.8333,32.1667,7.5
112.833,30.1667,5.1667,31.1667,8.8333
108.833,44,6.6667,28.6667,7.8333
101.333,48.3333,8,25.6667,6
94.3333,45,9.1667,23.6667,4
87.6667,43.5,8.3333,21.6667,2
76.1667,66.5,8.5,19.8333,2
71.8333,109.833,8.6667,19,1.6667
71.6667,51.3333,7.6667,18.5,1.1667
60.3333,69.6667,10.8333,17.3333,1.5
54.3333,37,11.8333,17,1
56,26.8333,13.6667,17,1
52,31.6667,20.5,17.1667,1.5
56.6667,6.6667,31,20,2
21.5,42.1667,59.1667,21.8333,1.6667
29.5,13.6667,69,23.3333,2
67.5,5,40.8333,26.1667,2.6667
92,11.8333,26.5,28.8333,2.6667
105.667,18.8333,17.6667,30.8333,2.8333
123.833,22.5,10.5,32.1667,3.6667
123.667,22.3333,6.5,33.1667,4.3333
120.667,16,5,33.6667,4.6667
126.333,8.6667,4.8333,34.5,4.8333
127.5,25.5,5,34,5
130,25.5,4.8333,33.5,5.3333
126.667,34.3333,5.1667,32.8333,4.5
110.167,36.3333,7.1667,31.6667,4
91.5,46.1667,13.8333,28.8333,5.1667
80,37.6667,18.5,27,4.5
93.3333,15,10,27,6
98.5,16.8333,7.3333,26.1667,4.8333
96.5,10.1667,7.3333,25,3.6667
82,22.8333,12.1667,23.1667,1.1667
65.1667,22.8333,15.6667,22.1667,1.5
65,43.8333,15,21.5,1.8333
50.8333,32,15.5,20.6667,1.6667
37.3333,36.1667,37.6667,19.8333,1.8333
50.5,21.5,32.8333,20.3333,2.5
43.8333,14.3333,38.6667,21.8333,2.1667
58.1667,7.6667,31,24.1667,3.6667
80.8333,7.6667,15.6667,26.1667,3.6667
89.5,9,16,28.5,4.3333
106.167,23,13.6667,30.5,4.5
127.333,23,13.5,33.3333,4
140.167,26.3333,10.8333,35.5,4.5
150.833,27.6667,9.6667,36.3333,4.5
149.333,28.3333,7,36.8333,4.5
153.833,38.3333,7,37.3333,3.6667
139,39.5,6.3333,36.5,2.8333
130.333,30.8333,7.1667,36.3333,2.1667
119.167,38.8333,11,35.6667,2.8333
108,74.1667,12.6667,31.5,3.5
105.333,71.3333,11.1667,26.8333,2.5
103.167,43,11.1667,25.1667,2.1667
102.167,47.5,11,23.8333,1.5
117.167,36.3333,8.5,24.8333,4
105.5,32.5,11,24.3333,2.8333
93.1667,40,13.3333,23.3333,3.3333
78.6667,38.1667,17.3333,23.8333,4.1667
81,27.1667,11.8333,24,4.3333
82,39.6667,14,24,4.3333
67.1667,48.8333,30.8333,24,3.6667
53.6667,47.6667,44.8333,24,3.5
57,56.3333,37.6667,24,3.5
58.8333,48.3333,35,25.1667,3.6667
64,65.8333,35.1667,27,3.3333
80,44.6,30.8,30.3333,3.1667
128.348,28.775,12.2,35.8333,2.6667
123.167,36,19.5,38,3.1667
132.5,50.8333,15.5,37.3333,3.3333
122.5,60,14.5,35.8333,2.5
129.5,26.3333,16.3333,37,3.6667
136.833,39.5,12.8333,37,3.3333
130.833,50,8.5,36,3.5
117,57.6667,12,34.6667,3.1667
104,66.6667,19.3333,31.8333,1.5
74.3333,65.6667,44.3333,30,1.3333
54.8333,64.3333,58.5,29.3333,1.8333
81.6667,50.6667,12.6667,26.8333,4.1667
101,43.5,7.1667,25,4.1667
107.167,38,8.1667,24.8333,3.3333
107.5,33.6667,7.8333,24.1667,2.6667
103.5,37,9.3333,23.6667,2.5
102.833,43,9.8333,22.5,3.8333
103.333,32.1667,13,22,4.6667
90.8333,51.8333,22.1667,21,5.5
96.3333,94.8333,16.3333,21,5.3333
100.833,25.5,10,21.8333,5.6667
101,15.5,8,23.3333,6.1667
100.833,32.6667,7.3333,25.3333,5
112.667,18,7.6667,27.8333,5.6667
119.667,41.3333,6.5,29,5.5
120.333,40,6,29.1667,5.6667
112.667,58.8333,5.3333,28.5,7.3333
110,35.8333,4.3333,28.3333,7.8333
106.167,33.8333,4.6667,27.5,8.6667
103.5,94.3333,5,24.1667,7.1667
106.5,9,5.1667,25,6.5
105,69.6667,5.8333,24.3333,6.5
101.833,77.6667,7.3333,22.6667,4.8333
92.3333,126.167,7.3333,21.8333,4.1667
84.1667,162.667,6.6667,20.5,4.1667
78.5,146.833,7.8333,19.3333,3.8333
83.5,245.333,5.6667,19,4
92.6667,247.833,4.8333,19,3.6667
87.6667,81.1667,5,19.5,3.1667
85.3333,112,5.8333,19,4.1667
94.1667,30.8333,4,19,4.6667
96.8333,20.1667,4,19,4.5
98.5,18.1667,4.3333,19,4
95.6667,64.5,5.5,19,2.8333
97,20.6667,5,19.3333,3.5
105.333,33.3333,4.5,20,4.5
104.833,40.1667,4.8333,20,4.5
107,5.8333,4.6667,20.6667,4.8333
107.167,23.6667,4.1667,22,5.1667
107.833,38,4,23.6667,5.8333
108.167,47.6667,4,25.3333,5.3333
102.333,19,4.5,25.8333,6
98,126.167,4,26.3333,5
94.6667,87.3333,4.5,26.1667,5.3333
89.5,87.6667,4.8333,25,5.8333
88.6667,51.8333,5.1667,24.1667,6.3333
81.6667,65.1667,6,21.8333,5.8333
71.5,43.8333,6.1667,20.8333,4.8333
51.5,114.5,5.6667,20,4.8333
48.6667,120.5,5.3333,19.3333,4.8333
43.5,114.5,4.5,19,4.1667
39,75.3333,4.5,19,3
32,41.1667,5.8333,18.6667,1
25.8333,19.3333,7.6667,18,1.5
22.8333,12.3333,7.6667,18,1
19.8333,21.8333,8.3333,17.6667,1
17.1667,22.3333,9,17.5,0.8333
19.6667,112.667,9.6667,18.8333,1
28.6667,19.8333,16.1667,22,1.8333
53,5,8.5,24.6667,2.8333
64.6667,5,6.6667,26.3333,2.6667
73.8333,8.1667,5.5,27.6667,3.3333
79.8333,5,4.5,28.6667,4.3333
82.8333,5.1667,4.6667,29.8333,5.1667
83.3333,16.3333,4.1667,30,5.1667
84.8333,15.3333,4.3333,30.5,5
89.6667,5,4,31.6667,4.6667
88,33.6667,4.1667,30.5,6
82.5,48.6667,4,28.8333,6.5
83.8333,48.1667,4.6667,26.3333,6.8333
79.5,48.1667,5.1667,23.8333,6.1667
77.3333,29.1667,5.6667,22,4.8333
68.6667,57.3333,6,20.3333,2.8333
63.5,63.1667,6,19.3333,2.1667
56.5,93.1667,7.8333,18.6667,1.3333
52.5,51.5,7.1667,18,1.1667
48.5,5.1667,8,17.1667,1.1667
47.6667,22.8333,7.1667,17,1
44.8333,32.5,7,17,1.1667
37.5,6.3333,9,16.1667,1
28.5,24,18.1667,16.3333,1
36.5,159.5,21.3333,18.8333,1.5
47.8333,24.1667,22.5,22.6667,1.5
76.3333,5,17.5,26.3333,2.3333
88.5,7.3333,14,27.6667,2.6667
92.5,15.8333,23.3333,29.8333,2.8333
104.333,12.8333,16.6667,32.5,3
108.167,17.1667,7.8333,33,4.5
109.333,11.5,5.8333,34,5
99.6667,16.8333,5.3333,34,5.8333
96.1667,8.3333,4.5,34.3333,5.6667
106.5,37.8333,4.8333,33.1667,7.6667
89.8333,45,5.3333,32.1667,7.5
84.5,24.5,5.1667,30.6667,6.8333
73.3333,37.8333,8,28.1667,5.3333
63.6667,27.8333,12,26.1667,3.6667
58.3333,37.6667,11.3333,24.3333,2.1667
49.1667,40.3333,13.1667,23,1.6667
43.3333,119.167,8.1667,20.6667,2
36.6667,77.5,8.5,20,1
36.1667,34.3333,7.5,19.3333,0.8333
34,25.8333,7.5,19,0.6667
36.3333,5,12.3333,20.3333,1
33.5,15,22.1667,20.5,1
14.8333,34.8333,45.6667,20.8333,1.1667
40.3333,5,34,24,3.3333
75.0767,31.71,20.2667,25.8333,3.3333
84.4633,29.914,16.0883,28.1667,2.6667
84.7517,31.7483,23.22,31,2.6667
102.229,37.5633,13.761,32.6667,3.6667
134.2,30.2,8.8,33.5,5.3333
127.5,29.1667,6.6667,34.1667,5.6667
121.667,21.3333,5,35,6.5
126.167,12,4.6667,35.5,6.1667
130.833,5.3333,4.5,36.8333,5.1667
110.5,46.3333,5.1667,35,7
95.3333,48.8333,4.6667,32.8333,7.6667
91.6667,46.6667,5.3333,30.3333,6
88.5,42,7,27.8333,4.3333
77.1667,42.6667,8.5,25.5,2.1667
64,75.3333,11.6667,23.3333,1.6667
56,90.6667,13.1667,21.8333,1.6667
55.8333,28.8333,7.8333,22.8333,2.8333
50,11.3333,5.6667,25.1667,2.8333
48.6667,20.1667,5.1667,24.3333,3.1667
44.6667,14.8333,5.3333,23.3333,2
29.5,55,22,20.6667,1.3333
27.3333,32.3333,22.3333,20.5,1.8333
25,17.3333,21.3333,21.5,3.3333
31.1667,20.6667,20.6667,23.1667,4.6667
40.3333,5,22.8333,24.8333,4.1667
51.5,10.1667,23,27.6667,3
67.6667,26.8333,14.8333,29.6667,4.1667
80,31.1667,10.1667,31.6667,3.6667
88.1667,18,9.3333,33.6667,3.8333
96.1667,23,7.3333,35,3.8333
93.5,15.5,5,35,5.8333
90.1667,7.5,4,36,6.6667
79.8333,22,4.3333,36,7
77.5,18.8333,4.8333,36,6.5
76.5,26.1667,5.8333,34.8333,6.1667
88.5,51.6667,7.1667,32.6667,7
80.8333,61.6667,8,29.5,6.5
68.3333,45.1667,11.3333,27.3333,6
60.6667,35,7.8333,26,5.3333
47.8333,46.8333,10,25.1667,3.5
31.5,86.6667,9.5,22,2.6667
24,80.1667,10.3333,20.5,1.8333
22.1667,72.8333,10.3333,20,1.3333
22.1667,61.6667,10,19.6667,2.1667
30.5,14,8.5,19,1.5
43.5,5,8.6667,19.1667,2.5
37.6667,19.1667,17.3333,19.3333,2.1667
37,28.8333,21.6667,21.5,3.3333
47.3333,23.1667,16.1667,23.6667,2.1667
60.1667,16.3333,7.8333,26.1667,2.6667
72,21.8333,5.1667,26.1667,5
85.8333,21,4.8333,27.1667,6.3333
88.1667,15.3333,5,28.6667,6.5
81.3333,19.1667,4.6667,30,7.8333
73.6667,21.8333,4.1667,30.1667,8
73.6667,19.3333,4.3333,29.8333,7.5
79,38.1667,4,29.3333,9.3333
78,19.3333,4,29.3333,8.8333
76.1667,42,4.5,27.1667,8.6667
72,30,4.6667,26.3333,8.1667
71,34.6667,5.1667,24.5,7.5
73.6667,33.3333,5,22.3333,6
76.8333,16.1667,5,21,5
73.6667,26.3333,5.6667,20,2.8333
64,26.8333,6.8333,19.1667,1
71.6667,6.6667,6.6667,19.8333,1.8333
74.3333,7,6,19.1667,2
78.8333,15.8333,5.1667,19,2
74.1667,17.5,9,18.1667,2.1667
72.5,9.1667,12.1667,18.3333,2.5
64.1667,14.1667,23.3333,18.3333,2.8333
72.3333,7.1667,16,19.6667,4.3333
72.8333,6,12.6667,20.6667,4.3333
75.5,6.5,11,21.8333,3.8333
87.8333,5,6.3333,24,4
95.6667,15,5.6667,26,4.1667
99.6667,52.1667,5,26.8333,4.5
98,25.5,5,27,5.1667
98,7.8333,4.6667,28.5,5
96.8333,5.1667,3.8333,29.8333,6
100.833,20,4,29.8333,6.8333
104.833,14.6667,5.5,30.1667,5.8333
105.667,21.8333,5.8333,29.6667,6
102.333,30.3333,8,28.6667,6
93.5,28.8333,13.8333,26.8333,4.3333
80.8333,41.8333,18.3333,24.1667,3.3333
78.6667,36.1667,14,22.5,3.5
89.5,21.8333,10.1667,23,4.6667
97.5,23.5,7.8333,22.1667,3.8333
96.3333,24.1667,7.6667,21.3333,3
92.5,26.8333,7.5,20.1667,2.5
87.5,22.5,7.1667,19.3333,1.6667
90,14.6667,5.8333,19,2.8333
86.3333,15.5,7.6667,18.3333,2.6667
82,19,10.6667,18.3333,2.3333
86,7.6667,9.5,20,2.6667
90.3333,5.1667,8.1667,21.1667,2.8333
93,5,11.1667,23.8333,2
101,25,12.6667,25,2.8333
113.167,15.5,10.6667,26.6667,3.1667
124.333,19.8333,10,27.8333,3.1667
134.333,24.6667,8,29.6667,3.5
142,48.1667,6.5,30.6667,4.1667
136.5,15.1667,5,31.1667,4.5
136.5,38.5,5.1667,30.5,5
112.833,65.1667,4.1667,28.3333,7.1667
102,33,4,27.1667,7.1667
94.8333,34.6667,4.6667,26.6667,5.8333
88.6667,46.3333,6.5,24.8333,3.8333
75.1667,56.5,9.3333,22.3333,2.1667
68.5,53.1667,10.3333,20.5,2.1667
63.5,46.6667,8.8333,19.6667,1.6667
59,26,8.3333,19,1
54.6667,39.6667,9.1667,18.5,1.3333
48.8333,39.8333,10.5,18,0.8333
57.6667,21.3333,8.5,20.5,2.3333
57,12.1667,7.1667,21.5,2.6667
39,62.6667,14,18,1
44.5,28.6667,12.8333,17.5,1
54.8333,6.3333,10.8333,21.8333,1
59.8333,5,6.5,24.1667,3
65.8333,5,4.1667,25.5,3.6667
72.5,5,4.8333,27.5,2.8333
77.1667,6.6667,4.5,29.3333,3.5
77.8333,13.6667,4,30.5,4.6667
75.8333,11.1667,4,31.6667,4.6667
72.6667,7.5,3.5,33,6
77.8333,17.5,3.8333,33.6667,5.8333
68.5,12.1667,3.6667,34,6.8333
65,13.6667,3.6667,34.1667,7
61.1667,23,3.6667,33.6667,6.1667
65.5,21.6667,5.5,32.6667,6.8333
70.3333,29.1667,6.8333,31,5.6667
69.5,22.6667,10.3333,29.3333,4.6667
73.1667,15,8.8333,28,5.5
74.5,18,6.1667,26.6667,5.8333
74.3333,12.6667,5.1667,25.3333,3.8333
79.5,20.1667,4.5,24,3.5
82.8333,17.5,4,23.3333,4.1667
83.1667,17.5,3.8333,22.6667,5
81.5,14.1667,4.3333,22,4.3333
73.3333,16,8.1667,21,3.1667
55.1667,17.8333,21.6667,20.3333,2.8333
60,32,14,21.1667,5.1667
66.5,5.3333,8.1667,22.3333,5
71.8333,5.1667,6,23.6667,4.8333
76.1667,22.3333,5.3333,25.6667,4.8333
76.5,23.3333,4.8333,27.3333,4.6667
73.8333,9.3333,5,28.6667,7.1667
84.6667,8.5,5,29.5,8
90.3333,14.1667,5.1667,30.5,8.5
91,10.1667,4.1667,31.1667,8.6667
95.8333,20,4.1667,31,9
101,17.5,4.8333,30.6667,9
107,22.5,5.5,30,8.3333
105.5,22.8333,7,29.3333,7.3333
101,32.6667,9.5,27,7.8333
99.5,28.3333,9,25.1667,6.8333
99.6667,30.8333,6.5,23.6667,6
97.3333,16,5.1667,22.6667,7.1667
96,17.6667,4,21.3333,7
93,22.5,3.8333,20.1667,6.3333
89,20,4,19,5.8333
85.8333,18.1667,3.8333,18.1667,5.6667
79.8333,19.1667,4.5,17.3333,5
73.6667,16.6667,7.1667,17,3.8333
60.6667,23.3333,19.3333,16.5,3.1667
62,24.6667,20.5,18.6667,3.1667
56.395,30.26,12.692,19.6667,4.1667
79.8067,35.9517,8.60167,21.5,4.6667
86.8,29.4,7,23.6667,5
92,24.1667,6,25.5,5.3333
97,43.6667,5.6667,27.3333,6
100.667,13,6,29.3333,5.3333
102,7.1667,6.3333,30.8333,4.8333
107.167,7.1667,5.5,31.6667,4.3333
107.833,5.5,5.5,32.5,4.1667
106.167,19.5,5.5,32.1667,4.8333
102.167,16.5,6.3333,31.5,5.1667
98.8333,23.5,9.6667,30.6667,4
89.8333,35.1667,16,28.6667,4.5
85.3333,19.6667,15,26.6667,5.5
84,15.5,12.3333,26,5.6667
82.6667,14.6667,10.5,25.1667,5
85,11,5.8333,24.3333,4.8333
80.1667,20.1667,6.6667,23.1667,4.8333
82.5,12.6667,5.1667,22.1667,4
81,15,5.6667,21.1667,3.3333
81.1667,11.1667,5.8333,21,4.1667
77.3333,11.8333,10.6667,20.1667,4
63.5,19.6667,24.5,20.1667,3.8333
64,7.5,26.1667,21.8333,4.1667
69.1667,5.5,24.1667,23.3333,4.5
77,19.8333,22.5,25.3333,4.1667
91.6667,22.5,16.6667,27.8333,4.1667
101.333,14.6667,15.6667,30.1667,3.3333
113.167,25.1667,10.1667,32.6667,2.8333
124.333,24,8,32.6667,4
131.333,11.5,5.6667,33.6667,4.1667
128.167,10.8333,4.6667,33.8333,5
130,20.8333,4.3333,33,5.6667
133.833,22.1667,4.8333,33,5.3333
137,24,5,32.6667,4.5
123.167,31.5,5.6667,31.3333,5.8333
106,38.1667,7.8333,28.1667,6.1667
98.3333,34.6667,8.1667,25.1667,5
96.8333,35.5,6.3333,22.8333,4.1667
92.3333,35,5.8333,20.8333,3.6667
99.5,55.6667,5.3333,20,4.8333
100.667,29.5,4.6667,20,5.1667
95.8333,10.3333,4.5,19.8333,3.8333
95.8333,27.3333,5,19,5
98.1667,29,7,19.1667,3.3333
75.1667,34.6667,18.6667,18.5,1.6667
28.5,57,52.6667,17.8333,1.3333
23.1883,29.5,62,20.6667,2.1667
29.0183,9.1667,48.3333,22.8333,2.6667
69.1667,18,35.8333,25.5,2.6667
94.6667,17.8333,18.1667,28,3.5
111.833,31.1667,10.8333,29.6667,4.1667
112.667,25.1667,5.6667,31,4.5
110.167,21.1667,4.3333,32,5.8333
110.833,12.3333,4.5,32.8333,6.1667
116,11,4,33.8333,5.3333
118,23.8333,4.3333,33.3333,5.5
123.167,28.6667,5.1667,33,6.5
123.833,27.6667,5.5,32.1667,7.6667
111.833,33.3333,7.1667,31.3333,7.1667
97.1667,39.6667,7,28.6667,6.1667
88.8333,30.5,8.1667,26,4.5
77,30.3333,9.3333,23.6667,2.6667
60.1667,69.5,9.8333,21.1667,2.5
56.1667,45.6667,9.1667,20,2
56.8333,36.3333,7.5,19.8333,2.5
52.1667,40.5,7.8333,19.3333,1.5
47.5,20.1667,7.5,19,1.8333
41.1667,11.8333,6.8333,18.5,1.1667
30.3333,20,15.3333,18,1
26.6667,24.6667,23.8333,18.5,1.3333
27.1667,7.1667,39.1667,22.6667,2.5
52,7,22.3333,24.3333,3.3333
62.8333,8.8333,25.6667,26.3333,3.1667
78.8333,24.8333,23.8333,28.8333,2.5
105,37,23.3333,30.8333,2.8333
123,35.3333,18.5,32.8333,3
132.333,37.6667,12.1667,33.6667,3.5
130.667,16.8333,6.6667,35.1667,4
125,18.6667,5.5,35.3333,5
113.167,15.1667,5,35.6667,5.3333
104.333,40.8333,4.6667,34.5,6
110.667,32.1667,5.5,34,6.5
89,38,5.6667,32.6667,7.1667
78.5,43.5,9.5,30,5.3333
77.3333,32.8333,9.8333,27.3333,4.8333
73.6667,31.8333,9.6667,25.5,3
55.1667,38.5,20.8333,25.1667,2
42.8333,42.8333,17.1667,22.6667,1.1667
48.5,22.8333,12.8333,23.5,2.1667
45,62.3333,14.5,20.1667,1.3333
36.5,57.5,19.6667,19.6667,1
32.5,37.5,22.5,19.5,1.1667
36,14.1667,17.3333,21.5,2.3333
42.3333,6.1667,10.5,22.6667,3.3333
44.5,9,9,23.8333,4.8333
47.6667,5,9.1667,25.3333,4.5
57.3333,5.5,9,27.1667,4.8333
66.1667,5.1667,9.6667,29.8333,4
76.6667,11,7.8333,32.3333,3.3333
79.1667,12,5.5,33.6667,3.5
75.3333,15.1667,4.6667,34.8333,4.8333
71.5,9.5,3.8333,35.8333,4.6667
68,23,3.5,36.1667,6.1667
68,23.5,3.6667,36.6667,5
73.3333,29.1667,4.3333,36.6667,5
70.8333,38.5,4.1667,36,5
67.5,27.6667,6,35,5.8333
59.3333,39.5,10.3333,33,5.3333
50.8333,31.3333,13.8333,30.6667,4.5
49.3333,22.1667,9.1667,29.5,5.3333
50,28.6667,7.3333,28.5,6
43.8333,23.6667,9.8333,27.1667,3.5
45.5,22.8333,7.1667,26.5,4.1667
46.5,14.8333,6.1667,25.8333,4.6667
45.8333,17.3333,5.8333,24.8333,3.8333
44.5,15.8333,5.6667,24,2.8333
42.6667,22.5,7.1667,23,2.6667
37,10.8333,12.1667,23.1667,3.1667
42,5.3333,8.1667,25,4.3333
46.6667,5,6.8333,26.5,4
57.1667,5.1667,7.1667,28.5,4.1667
67.5,5.3333,7.3333,31,4.5
74.6667,8.8333,6.3333,33.6667,3.3333
77.6667,10.1667,4.3333,35,4.5
82.3333,7.5,3.8333,36,4.8333
88,10.1667,3.5,36.6667,5
91.8333,8.6667,3.3333,37.6667,4.5
91.5,23,3.8333,36.8333,6.5
81.1667,37.6667,3.5,35.5,7.5
66.3333,37.6667,3.8333,34.3333,8.1667
64.6667,42.5,5.6667,33.1667,7
60.1667,35.8333,7.3333,31.6667,6.5
58.6667,31.3333,8.3333,30.5,6.8333
56.1667,25.6667,8.6667,29.1667,5
55.5,19.8333,7.6667,28,3.6667
52,34.6667,7.5,26.8333,2.5
49.5,24.5,6.3333,26,3.6667
48.6667,14.3333,5,26,3.5
44.1667,22.8333,5,24.6667,4.8333
39.8333,18.1667,5.3333,23.8333,5
36.8333,19.8333,7.3333,23,4
32.6667,12.6667,12.3333,23,3.5
29,18.1667,19.1667,24.6667,3.6667
77.9483,34.4683,16.9833,26,3.5
106.978,30.7573,11.0633,28.1667,2.8333
80.1283,39.8213,29.9623,31,2.1667
103.857,24.4567,11.6117,31.5,2.1667
111.4,29.1933,11.9943,32.6667,3.1667
117.73,28.6,7.88667,34.5,4.5
118.097,26.1667,6.1667,34.8333,5
98.1667,28.3333,5.1667,35.5,5.3333
88.6667,36.8333,5.1667,33.8333,6.1667
79.5,21.5,4.8333,33.3333,6.6667
81.6667,28.8333,5.6667,33.5,4.6667
69,28,9.1667,32.1667,7.1667
68.3333,26.1667,7.5,30.6667,7
68.1667,20.8333,7,29.3333,5.6667
67.5,13.5,8.5,28.3333,3.5
64.6667,17.1667,9.1667,27.3333,2.3333
64.5,11.5,6.8333,25.8333,2
58.8333,11,6.6667,24.6667,1.5
61.5,19.3333,5.1667,22.6667,1.8333
49.8333,42,8.8333,21.1667,2
60.8333,13,6.5,21,1.5
62,15,8.3333,20,2.3333
55.1667,27.1667,15.1667,19,1.6667
56.8333,31.1667,18.1667,20,2.5
69.1667,29.3333,11.6667,21,3.3333
77.3333,28,8,22,4.1667
82.8333,21.3333,7.1667,23,4
87.1667,20.3333,6.8333,24.1667,4.3333
93.3333,31.1667,7,25.5,5.5
105.333,7.3333,6,28.3333,5.5
106.167,31.3333,5.3333,29.8333,6
110.167,26.1667,4.3333,30,7.1667
116.833,15.5,3.8333,30.3333,9.1667
120.167,40.5,3.8333,29.3333,8.6667
124.5,26.8333,4,28.3333,7.5
115.5,36.1667,4.5,26.3333,7
107.667,48,5.5,22.3333,6.3333
106,38,6,20,5.5
96.8333,20.8333,5.5,18.5,4
95,43,5,17.1667,3
87.3333,41.6667,6.3333,16.8333,3.1667
88.8333,34.6667,6,17,3.5
80.8333,24.3333,5.6667,16.1667,2.1667
66.5,39,7.6667,15,1.1667
65,36.1667,7.3333,15,1
66.5,22.6667,8.1667,15,1
62.5,28.6667,14.1667,15.1667,0.8333
68.3333,18.6667,14.3333,18.3333,1.8333
78,5,11.8333,20,2.1667
87.5,14.8333,9,21.6667,3
100.333,6.5,6.6667,23.3333,4.5
107.5,22.1667,6.6667,24.8333,4.6667
117.333,29.5,6.1667,26.8333,6.3333
120,28.6667,4.8333,27.8333,6.6667
124.167,18,4.6667,28.5,7.3333
123,18.6667,4.1667,29,8
127.833,18.8333,4,29,8
125.333,24.1667,4,27.6667,8.1667
128.667,25.8333,4.6667,26.6667,8.1667
129.5,22.1667,5,25.8333,7
124.167,35.5,6.6667,23.3333,7
103.333,46,6.5,20.3333,5.8333
93.1667,48.6667,4.8333,18.5,5.1667
86.1667,54.3333,4.6667,17.5,4.5
74,52,4.1667,17,4.3333
66.5,47,4.1667,17,3.6667
61.1667,27.5,4.1667,16.3333,2.3333
58,26.6667,4.5,16,2.1667
54.8333,21.5,5.3333,16,2
49.5,23,7.8333,16,1.5
42.5,26.1667,12.8333,16.3333,1.1667
51.5,8.6667,10.3333,18.5,1.8333
58,5,10.1667,20.1667,2.1667
59.6667,6.8333,10.3333,22.1667,2.5
67.3333,48.0683,7.5,24,2.8333
76.1667,26.6233,7.1667,25.8333,3.5
81,35.6567,6.1667,26.8333,3.1667
81.3333,27.0267,6,27.3333,3.5
78.5,31.6283,5.1667,28.1667,5
76.3333,15.9383,4.1667,29.3333,4.6667
77.1667,19.5283,4,30,5.3333
76.5,19.3683,4,30,6.1667
72.6667,22.275,4.1667,29,6.6667
75,19,5.1667,27.8333,7
68.6667,63,6,26,5.8333
60,48.1667,6.5,23.5,6
51.3333,21.8333,7.6667,22.3333,4.6667
46.5,18.1667,7.5,20.6667,2.6667
43,31,7.3333,19.5,2.1667
42.5,49.6667,6,18.8333,2.1667
45.5,18.8333,6.3333,18,1.5
49.5,14.3333,5.8333,18,1
53.5,30.6667,4.8333,18,0.6667
47.3333,27.6667,6,17.3333,1
37,44,9.6667,17.5,0.6667
34.6667,40,21.1667,21.3333,0.6667
40.5,5,45.1667,24.3333,2.6667
60,36.5,46.8333,27,2.8333
92.1667,41.7747,31,29.5,3
114.167,55.5337,20.5,32.3333,3.1667
124.5,35.3317,8.6667,34.1667,3.5
125.667,23,6.8333,35.1667,3.8333
128,18.6667,5.3333,35.6667,5.3333
146.5,27,6,36.1667,4.8333
138.333,28.3333,5.3333,35.8333,5.6667
118.333,30.5,4.6667,35,6.8333
110.167,21.3333,4.8333,34.1667,6.1667
108.333,31.8333,6.8333,33.1667,6.5
105.167,38,9.5,30.8333,6.5
90.8333,43.1667,16.1667,28,4.6667
81.1667,37.8333,14,25.5,2.6667
62.1667,70.8333,12.6667,21.5,2.1667
55.6667,50,13.3333,19.6667,2.3333
60.8333,34.8333,10.5,19,1.8333
62,33.8333,12,19,1.3333
69.6667,26.5,11.5,19.1667,1
76.1667,9.5,11.8333,19.8333,1.5
36.3333,23.6667,32.6667,19.1667,2
30.1667,34.5,34.8333,18.8333,1.1667
46,21.1667,31.8333,22.3333,1.1667
81.1667,5,18.8333,25.1667,2
92.3333,21.5,17,26.6667,3
110.167,35.5,7.3333,28.3333,3.8333
110.667,19.6667,5.5,31,4
116.167,25,5.1667,33.3333,3.8333
128,6.6667,5,36.3333,3.5
127.5,15.6667,4.6667,37.6667,3.5
124.833,20.8333,4,38.6667,3.8333
117.667,23,4.8333,38.5,3.3333
124,27.1667,4.5,38.1667,3.8333
125.833,40.6667,5.1667,37.1667,3.8333
112,47.8333,6,35.1667,4.8333
97.3333,50.3333,8.8333,32.3333,3.6667
99.8333,35.1667,8,29.6667,4.3333
93.8333,31.1667,7.8333,27.6667,3.6667
87,37.5,9.1667,25.5,3
81,36.5,9.3333,24.3333,3
84.3333,46.8333,7.8333,22,3.6667
97.6667,23.1667,6,22,4.1667
91.3333,51,5.5,22.1667,3.6667
83.3333,43.1667,7.6667,22.5,2.6667
84,38.5,8.6667,23,2.5
70.5,21.8333,15.5,22.3333,2
85.5,5,12.8333,24,2.5
78.3333,5,22.8333,26.1667,2.8333
96.8333,19.5,12.6667,28.8333,2.8333
110,23.1667,12.5,31.8333,2.3333
131.5,23.8333,8.8333,34.5,2.6667
140.667,32.1667,15.5,36.5,3.5
120.833,33,22.3333,38.8333,3.1667
133.667,25.1667,13.5,40.5,3.5
137,44,5.8333,40.3333,4.5
115.333,39.1667,4.1667,40,4.6667
111.333,50.8333,4,39.5,4.8333
108.167,58.3333,4.8333,39.1667,4.8333
118.667,59.8333,5.8333,36.5,6.6667
